id,timestamp,date,time,weekday,gender,age,waste_feeling,waste_rating,waste_location,activities_frequency,activities,activities_today,activities_wasteful,sports_value,sports_waste_frequency,sports_littering,sports_event_waste,measures,measures_responsible,measures_frequency,waste_seen_today,waste_location_today,waste_type_today
9,2025-06-01T20:22:00Z,2025-06-01,20:22:00,sunday,male,22,2,4,parkinglots,6,biking,biking,horseriding,5,2,no,yes,fines,litterer,12,TRUE,paths,other
14,2025-06-02T13:43:51Z,2025-06-02,13:43:51,monday,male,26,1,3,picnicareas,2,picnic,walking,picnic,4,2,no,yes,bins,litterer,52,TRUE,paths,plasticbottles
14,2025-06-02T13:43:51Z,2025-06-02,13:43:51,monday,male,26,1,3,picnicareas,2,picnic,walking,picnic,4,2,no,yes,fines,litterer,52,TRUE,paths,plasticbottles
14,2025-06-02T13:43:51Z,2025-06-02,13:43:51,monday,male,26,1,3,picnicareas,2,camping,walking,picnic,4,2,no,yes,bins,litterer,52,TRUE,paths,plasticbottles
14,2025-06-02T13:43:51Z,2025-06-02,13:43:51,monday,male,26,1,3,picnicareas,2,camping,walking,picnic,4,2,no,yes,fines,litterer,52,TRUE,paths,plasticbottles
14,2025-06-02T13:43:51Z,2025-06-02,13:43:51,monday,male,26,1,3,picnicareas,2,walking,walking,picnic,4,2,no,yes,bins,litterer,52,TRUE,paths,plasticbottles
14,2025-06-02T13:43:51Z,2025-06-02,13:43:51,monday,male,26,1,3,picnicareas,2,walking,walking,picnic,4,2,no,yes,fines,litterer,52,TRUE,paths,plasticbottles
14,2025-06-02T13:43:51Z,2025-06-02,13:43:51,monday,male,26,1,3,picnicareas,2,biking,walking,picnic,4,2,no,yes,bins,litterer,52,TRUE,paths,plasticbottles
14,2025-06-02T13:43:51Z,2025-06-02,13:43:51,monday,male,26,1,3,picnicareas,2,biking,walking,picnic,4,2,no,yes,fines,litterer,52,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,picnicareas,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,walking,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,picnic,5,1,no,yes,cleanupevent,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,picnicareas,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,fines,litterer,12,TRUE,parkinglots,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,plasticbottles
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cans
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,paths,cigarettes
19,2025-06-02T14:42:06Z,2025-06-02,14:42:06,monday,male,20,1,3,parkinglots,3,photography,walking,camping,5,1,no,yes,cleanupevent,litterer,12,TRUE,picnicareas,plasticbottles
